task_id	name	process	status	exit	duration	realtime	rss	peak_rss
291	trim_infscite (15)	trim_infscite	CACHED	0	272ms	50ms	2.2 MB	2.2 MB
310	mat_infscite (22)	mat_infscite	CACHED	0	457ms	288ms	15.7 MB	15.7 MB
320	mat_infscite (21)	mat_infscite	CACHED	0	429ms	286ms	15.3 MB	15.3 MB
276	mat_infscite (32)	mat_infscite	CACHED	0	456ms	274ms	14.7 MB	14.8 MB
308	trim_infscite (8)	trim_infscite	CACHED	0	354ms	51ms	0	0
292	mat_infscite (15)	mat_infscite	CACHED	0	421ms	275ms	17.6 MB	17.6 MB
319	trim_infscite (21)	trim_infscite	CACHED	0	356ms	53ms	0	0
315	mat_infscite (40)	mat_infscite	CACHED	0	434ms	260ms	16.1 MB	16.1 MB
325	mat_infscite (26)	mat_infscite	CACHED	0	450ms	271ms	16.1 MB	16.1 MB
330	mat_infscite (31)	mat_infscite	CACHED	0	446ms	272ms	14.9 MB	14.9 MB
267	mat_infscite (9)	mat_infscite	CACHED	0	449ms	325ms	14.2 MB	14.2 MB
324	mat_infscite (48)	mat_infscite	CACHED	0	464ms	278ms	14.6 MB	14.7 MB
257	trim_infscite (2)	trim_infscite	CACHED	0	207ms	49ms	0	0
284	trim_infscite (6)	trim_infscite	CACHED	0	343ms	71ms	0	0
269	trim_infscite (9)	trim_infscite	CACHED	0	298ms	52ms	0	0
332	mat_infscite (44)	mat_infscite	CACHED	0	486ms	276ms	15.2 MB	15.2 MB
275	trim_infscite (32)	trim_infscite	CACHED	0	239ms	44ms	2.2 MB	2.2 MB
321	trim_infscite (48)	trim_infscite	CACHED	0	288ms	46ms	2.2 MB	2.2 MB
273	mat_infscite (28)	mat_infscite	CACHED	0	446ms	277ms	16.6 MB	16.6 MB
318	mat_infscite (4)	mat_infscite	CACHED	0	457ms	341ms	14.5 MB	14.6 MB
262	mat_infscite (17)	mat_infscite	CACHED	0	453ms	326ms	16.3 MB	16.3 MB
280	mat_infscite (13)	mat_infscite	CACHED	0	453ms	300ms	16.4 MB	16.4 MB
281	mat_infscite (3)	mat_infscite	CACHED	0	418ms	306ms	15.8 MB	15.8 MB
274	trim_infscite (28)	trim_infscite	CACHED	0	344ms	46ms	2.2 MB	2.2 MB
334	mat_infscite (11)	mat_infscite	CACHED	0	441ms	312ms	15.3 MB	15.3 MB
265	mat_infscite (34)	mat_infscite	CACHED	0	442ms	278ms	14.6 MB	14.7 MB
294	mat_infscite (7)	mat_infscite	CACHED	0	471ms	307ms	15.8 MB	15.8 MB
297	trim_infscite (16)	trim_infscite	CACHED	0	307ms	52ms	0	0
304	trim_infscite (30)	trim_infscite	CACHED	0	346ms	49ms	2.2 MB	2.2 MB
287	trim_infscite (35)	trim_infscite	CACHED	0	369ms	45ms	0	0
307	mat_infscite (8)	mat_infscite	CACHED	0	479ms	331ms	16.1 MB	16.1 MB
296	trim_infscite (36)	trim_infscite	CACHED	0	348ms	43ms	2.1 MB	2.1 MB
256	mat_infscite (43)	mat_infscite	CACHED	0	464ms	266ms	15.3 MB	15.3 MB
253	trim_infscite (27)	trim_infscite	CACHED	0	383ms	57ms	0	0
333	mat_infscite (10)	mat_infscite	CACHED	0	431ms	303ms	17.4 MB	17.4 MB
283	mat_infscite (6)	mat_infscite	CACHED	0	443ms	307ms	16.7 MB	16.7 MB
258	mat_infscite (2)	mat_infscite	CACHED	0	472ms	370ms	14.8 MB	14.8 MB
329	trim_infscite (31)	trim_infscite	CACHED	0	318ms	52ms	2.2 MB	2.2 MB
327	mat_infscite (29)	mat_infscite	CACHED	0	422ms	288ms	15.6 MB	15.6 MB
252	trim_infscite (42)	trim_infscite	CACHED	0	280ms	45ms	2.2 MB	2.2 MB
331	mat_infscite (33)	mat_infscite	CACHED	0	424ms	261ms	14.8 MB	14.8 MB
303	mat_infscite (30)	mat_infscite	CACHED	0	405ms	267ms	16.2 MB	16.2 MB
293	trim_infscite (7)	trim_infscite	CACHED	0	351ms	51ms	0	0
282	trim_infscite (3)	trim_infscite	CACHED	0	211ms	49ms	0	0
299	trim_infscite (19)	trim_infscite	CACHED	0	329ms	46ms	0	0
317	trim_infscite (4)	trim_infscite	CACHED	0	385ms	54ms	0	0
264	trim_infscite (14)	trim_infscite	CACHED	0	363ms	57ms	0	0
251	mat_infscite (42)	mat_infscite	CACHED	0	505ms	290ms	14 MB	14 MB
260	trim_infscite (20)	trim_infscite	CACHED	0	251ms	45ms	0	0
316	trim_infscite (40)	trim_infscite	CACHED	0	319ms	41ms	2.1 MB	2.1 MB
346	mat_infscite (23)	mat_infscite	CACHED	0	379ms	224ms	22.9 MB	22.9 MB
279	trim_infscite (13)	trim_infscite	CACHED	0	378ms	51ms	0	0
336	trim_infscite (33)	trim_infscite	CACHED	0	320ms	44ms	2.1 MB	2.1 MB
323	trim_infscite (29)	trim_infscite	CACHED	0	295ms	94ms	2.1 MB	2.1 MB
285	trim_infscite (50)	trim_infscite	CACHED	0	276ms	43ms	2.2 MB	2.2 MB
254	mat_infscite (27)	mat_infscite	CACHED	0	443ms	260ms	21.1 MB	21.1 MB
314	mat_infscite (18)	mat_infscite	CACHED	0	431ms	305ms	15.3 MB	15.3 MB
263	mat_infscite (14)	mat_infscite	CACHED	0	408ms	282ms	17.6 MB	17.6 MB
338	trim_infscite (10)	trim_infscite	CACHED	0	343ms	51ms	0	0
335	mat_infscite (25)	mat_infscite	CACHED	0	442ms	271ms	19 MB	19 MB
298	mat_infscite (16)	mat_infscite	CACHED	0	438ms	307ms	14.9 MB	14.9 MB
349	trim_infscite (46)	trim_infscite	CACHED	0	306ms	45ms	2.2 MB	2.2 MB
342	mat_infscite (1)	mat_infscite	CACHED	0	978ms	838ms	7.6 MB	7.6 MB
288	mat_infscite (35)	mat_infscite	CACHED	0	466ms	278ms	16.5 MB	16.5 MB
272	trim_infscite (38)	trim_infscite	CACHED	0	309ms	46ms	2.2 MB	2.2 MB
328	mat_infscite (49)	mat_infscite	CACHED	0	465ms	277ms	15.9 MB	15.9 MB
347	trim_infscite (37)	trim_infscite	CACHED	0	347ms	49ms	2.1 MB	2.1 MB
311	trim_infscite (12)	trim_infscite	CACHED	0	229ms	49ms	0	0
271	trim_infscite (45)	trim_infscite	CACHED	0	330ms	48ms	2.2 MB	2.2 MB
340	trim_infscite (25)	trim_infscite	CACHED	0	338ms	46ms	2.3 MB	2.3 MB
339	trim_infscite (11)	trim_infscite	CACHED	0	336ms	59ms	0	0
322	trim_infscite (26)	trim_infscite	CACHED	0	248ms	45ms	0	0
337	trim_infscite (44)	trim_infscite	CACHED	0	311ms	48ms	2.1 MB	2.1 MB
341	trim_infscite (1)	trim_infscite	CACHED	0	256ms	48ms	0	0
344	mat_infscite (24)	mat_infscite	CACHED	0	460ms	285ms	17.2 MB	17.2 MB
312	mat_infscite (12)	mat_infscite	CACHED	0	516ms	327ms	15.8 MB	15.8 MB
345	mat_infscite (46)	mat_infscite	CACHED	0	456ms	252ms	15.2 MB	15.2 MB
350	trim_infscite (23)	trim_infscite	CACHED	0	264ms	46ms	2.2 MB	2.2 MB
343	mat_infscite (37)	mat_infscite	CACHED	0	410ms	245ms	16.2 MB	16.2 MB
348	trim_infscite (24)	trim_infscite	CACHED	0	210ms	48ms	2.2 MB	2.2 MB
326	trim_infscite (49)	trim_infscite	CACHED	0	302ms	46ms	2.2 MB	2.2 MB
351	mk_plot	mk_plot	CACHED	0	2m 46s	2m 43s	223.7 MB	223.7 MB
