task_id	name	process	status	exit	duration	realtime	rss	peak_rss
343	trim_infscite (6)	trim_infscite	CACHED	0	1.2s	251ms	0	0
342	trim_infscite (36)	trim_infscite	CACHED	0	869ms	240ms	2.3 MB	2.3 MB
315	trim_infscite (31)	trim_infscite	CACHED	0	514ms	81ms	0	0
265	trim_infscite (40)	trim_infscite	CACHED	0	731ms	78ms	0	0
344	mat_infscite (6)	mat_infscite	CACHED	0	1.4s	494ms	2.1 MB	2.1 MB
288	trim_infscite (38)	trim_infscite	CACHED	0	554ms	62ms	0	0
347	trim_infscite (14)	trim_infscite	CACHED	0	838ms	117ms	0	0
327	trim_infscite (30)	trim_infscite	CACHED	0	752ms	78ms	0	0
294	mat_infscite (39)	mat_infscite	CACHED	0	845ms	224ms	2.2 MB	2.2 MB
326	trim_infscite (10)	trim_infscite	CACHED	0	997ms	150ms	0	0
278	mat_infscite (12)	mat_infscite	CACHED	0	1.2s	620ms	2.2 MB	2.2 MB
291	mat_infscite (32)	mat_infscite	CACHED	0	817ms	307ms	2.2 MB	2.2 MB
301	mat_infscite (21)	mat_infscite	CACHED	0	604ms	307ms	2.2 MB	2.2 MB
273	mat_infscite (43)	mat_infscite	CACHED	0	538ms	267ms	17.6 MB	17.6 MB
341	mat_infscite (36)	mat_infscite	CACHED	0	755ms	256ms	2.2 MB	2.2 MB
296	trim_infscite (5)	trim_infscite	CACHED	0	1s	137ms	0	0
267	trim_infscite (1)	trim_infscite	CACHED	0	851ms	250ms	0	0
276	mat_infscite (28)	mat_infscite	CACHED	0	751ms	279ms	17.2 MB	17.2 MB
312	mat_infscite (31)	mat_infscite	CACHED	0	728ms	307ms	26.4 MB	26.4 MB
268	trim_infscite (12)	trim_infscite	CACHED	0	691ms	91ms	0	0
311	trim_infscite (46)	trim_infscite	CACHED	0	327ms	75ms	0	0
253	trim_infscite (8)	trim_infscite	CACHED	0	887ms	146ms	0	0
340	mat_infscite (50)	mat_infscite	CACHED	0	346ms	175ms	17.2 MB	17.2 MB
270	mat_infscite (34)	mat_infscite	CACHED	0	724ms	314ms	2.1 MB	2.1 MB
272	trim_infscite (24)	trim_infscite	CACHED	0	508ms	73ms	0	0
274	mat_infscite (40)	mat_infscite	CACHED	0	773ms	271ms	2.1 MB	2.1 MB
318	mat_infscite (45)	mat_infscite	CACHED	0	407ms	191ms	26.4 MB	26.4 MB
261	mat_infscite (47)	mat_infscite	CACHED	0	458ms	270ms	17.4 MB	17.4 MB
314	mat_infscite (15)	mat_infscite	CACHED	0	1s	403ms	2.2 MB	2.2 MB
298	trim_infscite (41)	trim_infscite	CACHED	0	778ms	111ms	0	0
304	trim_infscite (44)	trim_infscite	CACHED	0	419ms	117ms	0	0
334	trim_infscite (19)	trim_infscite	CACHED	0	600ms	108ms	0	0
259	mat_infscite (13)	mat_infscite	CACHED	0	983ms	590ms	2.2 MB	2.2 MB
321	mat_infscite (35)	mat_infscite	CACHED	0	911ms	373ms	2.1 MB	2.1 MB
256	trim_infscite (47)	trim_infscite	CACHED	0	389ms	56ms	2.2 MB	2.2 MB
260	trim_infscite (34)	trim_infscite	CACHED	0	504ms	74ms	0	0
275	trim_infscite (23)	trim_infscite	CACHED	0	585ms	57ms	0	0
271	mat_infscite (9)	mat_infscite	CACHED	0	1.3s	383ms	2.2 MB	2.2 MB
286	trim_infscite (33)	trim_infscite	CACHED	0	531ms	78ms	0	0
348	mat_infscite (14)	mat_infscite	CACHED	0	897ms	616ms	26.4 MB	26.4 MB
349	trim_infscite (11)	trim_infscite	CACHED	0	676ms	85ms	0	0
333	mat_infscite (19)	mat_infscite	CACHED	0	879ms	320ms	2.2 MB	2.2 MB
262	trim_infscite (9)	trim_infscite	CACHED	0	830ms	163ms	0	0
263	mat_infscite (18)	mat_infscite	CACHED	0	1s	523ms	26.4 MB	26.4 MB
293	trim_infscite (39)	trim_infscite	CACHED	0	586ms	82ms	0	0
322	trim_infscite (35)	trim_infscite	CACHED	0	569ms	130ms	0	0
328	mat_infscite (30)	mat_infscite	CACHED	0	744ms	262ms	26.5 MB	26.5 MB
310	mat_infscite (17)	mat_infscite	CACHED	0	1.2s	589ms	26.5 MB	26.5 MB
306	trim_infscite (49)	trim_infscite	CACHED	0	381ms	98ms	2.2 MB	2.2 MB
290	mat_infscite (38)	mat_infscite	CACHED	0	740ms	263ms	2.1 MB	2.1 MB
346	mat_infscite (27)	mat_infscite	CACHED	0	993ms	392ms	2.2 MB	2.2 MB
330	mat_infscite (42)	mat_infscite	CACHED	0	531ms	215ms	2.1 MB	2.1 MB
309	mat_infscite (46)	mat_infscite	CACHED	0	341ms	190ms	26.3 MB	26.6 MB
295	mat_infscite (5)	mat_infscite	CACHED	0	1.2s	461ms	2.2 MB	2.2 MB
308	mat_infscite (25)	mat_infscite	CACHED	0	711ms	314ms	26.5 MB	26.5 MB
329	trim_infscite (42)	trim_infscite	CACHED	0	432ms	46ms	0	0
305	mat_infscite (49)	mat_infscite	CACHED	0	383ms	197ms	26.4 MB	26.4 MB
317	trim_infscite (15)	trim_infscite	CACHED	0	1.1s	259ms	0	0
302	trim_infscite (21)	trim_infscite	CACHED	0	457ms	56ms	0	0
313	trim_infscite (17)	trim_infscite	CACHED	0	1.1s	188ms	0	0
345	trim_infscite (27)	trim_infscite	CACHED	0	716ms	142ms	0	0
281	mat_infscite (24)	mat_infscite	CACHED	0	598ms	259ms	2.2 MB	2.2 MB
282	trim_infscite (2)	trim_infscite	CACHED	0	972ms	189ms	0	0
285	mat_infscite (22)	mat_infscite	CACHED	0	702ms	241ms	2.1 MB	2.1 MB
264	trim_infscite (43)	trim_infscite	CACHED	0	391ms	43ms	2.1 MB	2.1 MB
255	trim_infscite (13)	trim_infscite	CACHED	0	968ms	329ms	2.2 MB	2.2 MB
332	trim_infscite (7)	trim_infscite	CACHED	0	808ms	143ms	0	0
319	trim_infscite (29)	trim_infscite	CACHED	0	778ms	67ms	0	0
297	mat_infscite (41)	mat_infscite	CACHED	0	898ms	352ms	2.2 MB	2.2 MB
279	trim_infscite (16)	trim_infscite	CACHED	0	758ms	201ms	0	0
277	mat_infscite (1)	mat_infscite	CACHED	0	1.2s	705ms	2.1 MB	2.1 MB
266	trim_infscite (28)	trim_infscite	CACHED	0	867ms	194ms	2.2 MB	2.2 MB
251	mat_infscite (8)	mat_infscite	CACHED	0	1.1s	398ms	2.1 MB	2.1 MB
269	mat_infscite (3)	mat_infscite	CACHED	0	1.1s	388ms	2.2 MB	2.2 MB
254	trim_infscite (20)	trim_infscite	CACHED	0	618ms	71ms	0	0
283	mat_infscite (23)	mat_infscite	CACHED	0	839ms	389ms	2.2 MB	2.2 MB
331	mat_infscite (7)	mat_infscite	CACHED	0	1.3s	417ms	2.2 MB	2.2 MB
300	mat_infscite (48)	mat_infscite	CACHED	0	375ms	167ms	26.3 MB	26.5 MB
284	mat_infscite (16)	mat_infscite	CACHED	0	1.1s	466ms	2.1 MB	2.1 MB
287	mat_infscite (2)	mat_infscite	CACHED	0	1.3s	542ms	2.2 MB	2.2 MB
257	trim_infscite (18)	trim_infscite	CACHED	0	795ms	153ms	0	0
280	trim_infscite (22)	trim_infscite	CACHED	0	561ms	80ms	0	0
351	mk_plot	mk_plot	CACHED	0	2m 34s	2m 32s	222.4 MB	222.4 MB
