task_id	name	process	status	exit	duration	realtime	rss	peak_rss
314	mat_infscite (16)	mat_infscite	CACHED	0	472ms	309ms	16.7 MB	16.7 MB
308	mat_infscite (23)	mat_infscite	CACHED	0	421ms	256ms	20.8 MB	20.8 MB
295	mat_infscite (3)	mat_infscite	CACHED	0	550ms	431ms	13.2 MB	13.2 MB
265	mat_infscite (7)	mat_infscite	CACHED	0	632ms	472ms	16.1 MB	16.1 MB
259	trim_infscite (33)	trim_infscite	CACHED	0	369ms	72ms	0	0
280	mat_infscite (31)	mat_infscite	CACHED	0	463ms	272ms	16.3 MB	16.3 MB
267	trim_infscite (17)	trim_infscite	CACHED	0	300ms	49ms	0	0
266	mat_infscite (50)	mat_infscite	CACHED	0	417ms	228ms	15.2 MB	15.2 MB
268	mat_infscite (26)	mat_infscite	CACHED	0	424ms	265ms	17.5 MB	17.5 MB
318	trim_infscite (44)	trim_infscite	CACHED	0	332ms	43ms	2.2 MB	2.2 MB
251	trim_infscite (40)	trim_infscite	CACHED	0	367ms	44ms	2.1 MB	2.1 MB
293	mat_infscite (49)	mat_infscite	CACHED	0	444ms	264ms	16.7 MB	16.7 MB
323	mat_infscite (10)	mat_infscite	CACHED	0	561ms	377ms	14.6 MB	14.7 MB
296	trim_infscite (3)	trim_infscite	CACHED	0	211ms	70ms	0	0
279	mat_infscite (17)	mat_infscite	CACHED	0	392ms	275ms	17.3 MB	17.3 MB
315	mat_infscite (22)	mat_infscite	CACHED	0	395ms	261ms	16.1 MB	16.1 MB
286	trim_infscite (47)	trim_infscite	CACHED	0	255ms	48ms	2.1 MB	2.1 MB
257	trim_infscite (50)	trim_infscite	CACHED	0	311ms	42ms	2.2 MB	2.2 MB
283	trim_infscite (35)	trim_infscite	CACHED	0	277ms	44ms	0	0
319	mat_infscite (48)	mat_infscite	CACHED	0	454ms	269ms	14.8 MB	14.8 MB
324	trim_infscite (10)	trim_infscite	CACHED	0	336ms	66ms	0	0
289	trim_infscite (9)	trim_infscite	CACHED	0	226ms	65ms	0	0
277	mat_infscite (18)	mat_infscite	CACHED	0	416ms	243ms	23.7 MB	23.7 MB
273	mat_infscite (11)	mat_infscite	CACHED	0	488ms	349ms	18 MB	18 MB
254	trim_infscite (37)	trim_infscite	CACHED	0	250ms	47ms	2.1 MB	2.1 MB
256	trim_infscite (7)	trim_infscite	CACHED	0	225ms	79ms	2.2 MB	2.2 MB
261	trim_infscite (4)	trim_infscite	CACHED	0	228ms	66ms	2.2 MB	2.2 MB
297	mat_infscite (2)	mat_infscite	CACHED	0	453ms	258ms	17.9 MB	17.9 MB
300	trim_infscite (46)	trim_infscite	CACHED	0	328ms	54ms	2.1 MB	2.1 MB
264	trim_infscite (18)	trim_infscite	CACHED	0	297ms	46ms	0	0
294	trim_infscite (49)	trim_infscite	CACHED	0	253ms	42ms	2.1 MB	2.1 MB
342	trim_infscite (27)	trim_infscite	CACHED	0	349ms	41ms	0	0
303	trim_infscite (39)	trim_infscite	CACHED	0	330ms	41ms	0	0
345	mat_infscite (30)	mat_infscite	CACHED	0	451ms	272ms	14.9 MB	14.9 MB
349	mat_infscite (5)	mat_infscite	CACHED	0	533ms	417ms	13.3 MB	13.3 MB
301	trim_infscite (28)	trim_infscite	CACHED	0	331ms	50ms	2.2 MB	2.2 MB
335	mat_infscite (38)	mat_infscite	CACHED	0	378ms	216ms	16.1 MB	16.1 MB
338	trim_infscite (21)	trim_infscite	CACHED	0	335ms	76ms	0	0
325	trim_infscite (32)	trim_infscite	CACHED	0	251ms	41ms	2.1 MB	2.1 MB
329	trim_infscite (36)	trim_infscite	CACHED	0	383ms	47ms	2.2 MB	2.2 MB
330	mat_infscite (36)	mat_infscite	CACHED	0	503ms	308ms	14.8 MB	14.8 MB
321	trim_infscite (45)	trim_infscite	CACHED	0	297ms	48ms	2.1 MB	2.1 MB
260	trim_infscite (19)	trim_infscite	CACHED	0	317ms	48ms	2.2 MB	2.2 MB
307	trim_infscite (23)	trim_infscite	CACHED	0	350ms	44ms	0	0
334	trim_infscite (41)	trim_infscite	CACHED	0	345ms	54ms	2.2 MB	2.2 MB
328	mat_infscite (15)	mat_infscite	CACHED	0	589ms	455ms	15.5 MB	15.5 MB
313	trim_infscite (16)	trim_infscite	CACHED	0	342ms	54ms	2.2 MB	2.2 MB
341	mat_infscite (27)	mat_infscite	CACHED	0	467ms	281ms	15.2 MB	15.2 MB
336	trim_infscite (38)	trim_infscite	CACHED	0	330ms	59ms	2.1 MB	2.1 MB
274	trim_infscite (1)	trim_infscite	CACHED	0	222ms	64ms	2.1 MB	2.1 MB
327	trim_infscite (15)	trim_infscite	CACHED	0	213ms	65ms	0	0
348	trim_infscite (13)	trim_infscite	CACHED	0	241ms	73ms	2.1 MB	2.1 MB
346	trim_infscite (30)	trim_infscite	CACHED	0	286ms	43ms	0	0
343	trim_infscite (42)	trim_infscite	CACHED	0	289ms	46ms	2.1 MB	2.1 MB
339	trim_infscite (29)	trim_infscite	CACHED	0	364ms	63ms	0	0
333	mat_infscite (41)	mat_infscite	CACHED	0	417ms	283ms	15.2 MB	15.2 MB
320	trim_infscite (48)	trim_infscite	CACHED	0	346ms	48ms	2.2 MB	2.2 MB
317	mat_infscite (44)	mat_infscite	CACHED	0	451ms	273ms	14.7 MB	14.7 MB
309	trim_infscite (20)	trim_infscite	CACHED	0	224ms	49ms	0	0
262	trim_infscite (11)	trim_infscite	CACHED	0	226ms	63ms	0	0
322	mat_infscite (45)	mat_infscite	CACHED	0	403ms	266ms	15.1 MB	15.1 MB
326	mat_infscite (32)	mat_infscite	CACHED	0	450ms	264ms	17.5 MB	17.5 MB
275	trim_infscite (14)	trim_infscite	CACHED	0	267ms	62ms	0	0
311	trim_infscite (25)	trim_infscite	CACHED	0	338ms	44ms	0	0
332	trim_infscite (6)	trim_infscite	CACHED	0	272ms	84ms	2.2 MB	2.2 MB
316	trim_infscite (22)	trim_infscite	CACHED	0	334ms	55ms	2.1 MB	2.1 MB
304	mat_infscite (39)	mat_infscite	CACHED	0	465ms	269ms	15.3 MB	15.3 MB
331	mat_infscite (6)	mat_infscite	CACHED	0	465ms	292ms	25 MB	25 MB
305	trim_infscite (12)	trim_infscite	CACHED	0	230ms	65ms	0	0
278	trim_infscite (24)	trim_infscite	CACHED	0	256ms	44ms	2.1 MB	2.1 MB
291	trim_infscite (8)	trim_infscite	CACHED	0	227ms	93ms	2.1 MB	2.1 MB
298	trim_infscite (2)	trim_infscite	CACHED	0	291ms	71ms	2.1 MB	2.1 MB
276	trim_infscite (34)	trim_infscite	CACHED	0	343ms	44ms	0	0
255	trim_infscite (43)	trim_infscite	CACHED	0	378ms	68ms	2.1 MB	2.1 MB
269	trim_infscite (31)	trim_infscite	CACHED	0	277ms	42ms	0	0
258	trim_infscite (26)	trim_infscite	CACHED	0	345ms	63ms	0	0
350	trim_infscite (5)	trim_infscite	CACHED	0	240ms	63ms	0	0
337	mat_infscite (21)	mat_infscite	CACHED	0	473ms	288ms	15.3 MB	15.3 MB
344	mat_infscite (42)	mat_infscite	CACHED	0	461ms	275ms	15.1 MB	15.1 MB
347	mat_infscite (13)	mat_infscite	CACHED	0	567ms	335ms	2.2 MB	2.2 MB
340	mat_infscite (29)	mat_infscite	CACHED	0	434ms	265ms	15.4 MB	15.4 MB
351	mk_plot	mk_plot	CACHED	0	2m 34s	2m 32s	222.1 MB	222.1 MB
