task_id	name	process	status	exit	duration	realtime	rss	peak_rss
340	mat_infscite (31)	mat_infscite	CACHED	0	658ms	320ms	2.2 MB	2.2 MB
300	mat_infscite (23)	mat_infscite	CACHED	0	868ms	449ms	13.7 MB	13.7 MB
347	mat_infscite (46)	mat_infscite	CACHED	0	469ms	336ms	15.2 MB	15.2 MB
326	mat_infscite (9)	mat_infscite	CACHED	0	549ms	377ms	20.1 MB	20.1 MB
332	mat_infscite (26)	mat_infscite	CACHED	0	783ms	400ms	21.4 MB	21.4 MB
311	mat_infscite (11)	mat_infscite	CACHED	0	932ms	496ms	18.9 MB	18.9 MB
270	mat_infscite (48)	mat_infscite	CACHED	0	454ms	321ms	16.5 MB	16.5 MB
342	mat_infscite (19)	mat_infscite	CACHED	0	1.1s	473ms	27.1 MB	27.1 MB
346	trim_infscite (42)	trim_infscite	CACHED	0	390ms	53ms	0	0
304	mat_infscite (25)	mat_infscite	CACHED	0	825ms	438ms	27.1 MB	27.1 MB
323	mat_infscite (5)	mat_infscite	CACHED	0	986ms	456ms	23.5 MB	23.5 MB
268	trim_infscite (43)	trim_infscite	CACHED	0	363ms	73ms	2.2 MB	2.2 MB
251	mat_infscite (10)	mat_infscite	CACHED	0	700ms	411ms	25.2 MB	25.3 MB
307	mat_infscite (12)	mat_infscite	CACHED	0	1s	512ms	26.8 MB	26.8 MB
315	trim_infscite (32)	trim_infscite	CACHED	0	779ms	128ms	0	0
274	mat_infscite (49)	mat_infscite	CACHED	0	470ms	327ms	16 MB	16 MB
348	trim_infscite (20)	trim_infscite	CACHED	0	1s	139ms	0	0
266	trim_infscite (18)	trim_infscite	CACHED	0	653ms	49ms	0	0
264	mat_infscite (18)	mat_infscite	CACHED	0	732ms	388ms	20.2 MB	20.2 MB
263	trim_infscite (39)	trim_infscite	CACHED	0	336ms	89ms	0	0
305	mat_infscite (29)	mat_infscite	CACHED	0	477ms	344ms	17.5 MB	17.5 MB
312	mat_infscite (2)	mat_infscite	CACHED	0	667ms	400ms	26.8 MB	26.8 MB
313	mat_infscite (50)	mat_infscite	CACHED	0	416ms	316ms	15 MB	15 MB
314	trim_infscite (50)	trim_infscite	CACHED	0	318ms	74ms	0	0
256	mat_infscite (38)	mat_infscite	CACHED	0	471ms	341ms	17.9 MB	17.9 MB
317	trim_infscite (13)	trim_infscite	CACHED	0	494ms	52ms	0	0
257	trim_infscite (27)	trim_infscite	CACHED	0	471ms	50ms	0	0
265	trim_infscite (41)	trim_infscite	CACHED	0	367ms	56ms	0	0
260	trim_infscite (15)	trim_infscite	CACHED	0	478ms	55ms	0	0
306	trim_infscite (28)	trim_infscite	CACHED	0	353ms	56ms	0	0
316	mat_infscite (32)	mat_infscite	CACHED	0	848ms	439ms	18.4 MB	18.4 MB
338	trim_infscite (3)	trim_infscite	CACHED	0	861ms	152ms	0	0
294	trim_infscite (40)	trim_infscite	CACHED	0	343ms	50ms	0	0
328	mat_infscite (30)	mat_infscite	CACHED	0	826ms	358ms	27 MB	27 MB
309	mat_infscite (28)	mat_infscite	CACHED	0	544ms	361ms	14.6 MB	14.7 MB
291	trim_infscite (14)	trim_infscite	CACHED	0	584ms	57ms	0	0
285	trim_infscite (35)	trim_infscite	CACHED	0	396ms	62ms	0	0
292	mat_infscite (33)	mat_infscite	CACHED	0	896ms	480ms	17.8 MB	17.8 MB
321	trim_infscite (24)	trim_infscite	CACHED	0	356ms	54ms	0	0
344	mat_infscite (20)	mat_infscite	CACHED	0	1s	472ms	27 MB	27 MB
279	mat_infscite (44)	mat_infscite	CACHED	0	439ms	306ms	14.8 MB	14.9 MB
297	trim_infscite (4)	trim_infscite	CACHED	0	689ms	84ms	0	0
255	mat_infscite (15)	mat_infscite	CACHED	0	651ms	424ms	24.3 MB	24.3 MB
303	trim_infscite (12)	trim_infscite	CACHED	0	806ms	80ms	0	0
334	trim_infscite (26)	trim_infscite	CACHED	0	538ms	50ms	0	0
277	mat_infscite (6)	mat_infscite	CACHED	0	1.1s	565ms	27 MB	27 MB
308	trim_infscite (11)	trim_infscite	CACHED	0	513ms	80ms	0	0
283	trim_infscite (8)	trim_infscite	CACHED	0	988ms	148ms	0	0
310	trim_infscite (2)	trim_infscite	CACHED	0	588ms	136ms	0	0
349	trim_infscite (37)	trim_infscite	CACHED	0	361ms	51ms	0	0
318	mat_infscite (13)	mat_infscite	CACHED	0	773ms	461ms	17.1 MB	17.2 MB
324	trim_infscite (5)	trim_infscite	CACHED	0	767ms	132ms	0	0
320	trim_infscite (34)	trim_infscite	CACHED	0	762ms	144ms	0	0
271	trim_infscite (21)	trim_infscite	CACHED	0	711ms	144ms	0	0
335	trim_infscite (1)	trim_infscite	CACHED	0	638ms	63ms	0	0
301	trim_infscite (29)	trim_infscite	CACHED	0	402ms	52ms	0	0
327	trim_infscite (30)	trim_infscite	CACHED	0	624ms	77ms	0	0
289	trim_infscite (33)	trim_infscite	CACHED	0	817ms	197ms	0	0
276	trim_infscite (17)	trim_infscite	CACHED	0	605ms	132ms	0	0
329	trim_infscite (36)	trim_infscite	CACHED	0	403ms	114ms	0	0
333	trim_infscite (16)	trim_infscite	CACHED	0	747ms	132ms	0	0
339	trim_infscite (31)	trim_infscite	CACHED	0	552ms	88ms	0	0
343	mat_infscite (42)	mat_infscite	CACHED	0	502ms	345ms	14.8 MB	14.9 MB
252	trim_infscite (10)	trim_infscite	CACHED	0	294ms	97ms	0	0
273	trim_infscite (49)	trim_infscite	CACHED	0	292ms	53ms	2.1 MB	2.1 MB
296	trim_infscite (23)	trim_infscite	CACHED	0	742ms	160ms	0	0
341	trim_infscite (19)	trim_infscite	CACHED	0	1.1s	172ms	0	0
325	trim_infscite (9)	trim_infscite	CACHED	0	513ms	97ms	0	0
261	trim_infscite (38)	trim_infscite	CACHED	0	381ms	52ms	0	0
287	trim_infscite (45)	trim_infscite	CACHED	0	351ms	53ms	2.1 MB	2.1 MB
280	trim_infscite (44)	trim_infscite	CACHED	0	309ms	52ms	2.2 MB	2.2 MB
259	trim_infscite (22)	trim_infscite	CACHED	0	653ms	136ms	0	0
337	mat_infscite (3)	mat_infscite	CACHED	0	924ms	444ms	17.9 MB	17.9 MB
278	trim_infscite (6)	trim_infscite	CACHED	0	810ms	144ms	0	0
275	mat_infscite (17)	mat_infscite	CACHED	0	619ms	385ms	23.2 MB	23.2 MB
290	trim_infscite (47)	trim_infscite	CACHED	0	351ms	47ms	2.1 MB	2.1 MB
345	mat_infscite (37)	mat_infscite	CACHED	0	514ms	388ms	19.6 MB	19.6 MB
350	trim_infscite (46)	trim_infscite	CACHED	0	339ms	77ms	2.1 MB	2.1 MB
281	trim_infscite (7)	trim_infscite	CACHED	0	332ms	54ms	0	0
299	trim_infscite (25)	trim_infscite	CACHED	0	729ms	134ms	0	0
269	trim_infscite (48)	trim_infscite	CACHED	0	331ms	51ms	2.2 MB	2.2 MB
351	mk_plot	mk_plot	CACHED	0	2m 54s	2m 52s	218.9 MB	218.9 MB
